1392102645.0,1392102645.0,"4,1"
1392102645.0,1392102645.0,1
1392102646.0,1392102646.0,"4,1"
1392102646.0,1392102646.0,1
1392102647.0,1392102647.0,"4,1"
1392102647.0,1392102647.0,1
1392102648.0,1392102648.0,"4,1"
1392102648.0,1392102648.0,1
1392102649.0,1392102649.0,"4,1"
1392102649.0,1392102649.0,1
1392102650.0,1392102650.0,"4,1"
1392102650.0,1392102650.0,1
1392102651.0,1392102651.0,"4,1"
1392102651.0,1392102651.0,1
1392102652.0,1392102652.0,"4,1"
1392102652.0,1392102652.0,1
1392102653.0,1392102653.0,"4,1"
1392102653.0,1392102653.0,1
1392102654.0,1392102654.0,"4,1"
1392102654.0,1392102654.0,1
1392102655.0,1392102655.0,"4,1"
1392102655.0,1392102655.0,1
1392102656.0,1392102656.0,"4,1"
1392102656.0,1392102656.0,1
1392102657.0,1392102657.0,"4,1"
1392102657.0,1392102657.0,1
1392102658.0,1392102658.0,"4,1"
1392102658.0,1392102658.0,1
1392102659.0,1392102659.0,"4,1"
1392102659.0,1392102659.0,1
1392102660.0,1392102660.0,"4,1"
1392102660.0,1392102660.0,1
1392102661.0,1392102661.0,"4,1"
1392102661.0,1392102661.0,1
1392102662.0,1392102662.0,"4,1"
1392102662.0,1392102662.0,1
1392102663.0,1392102663.0,"4,1"
1392102663.0,1392102663.0,1
1392102664.0,1392102664.0,"4,1"
1392102664.0,1392102664.0,1
1392102665.0,1392102665.0,"4,1"
1392102665.0,1392102665.0,1
1392102666.0,1392102666.0,"4,1"
1392102666.0,1392102666.0,1
